purchase_id,purchase_time,purchase_price,payment_status,store_id,buyer_id,product_id
6980276,6/14/2021,1219394,waiting,1338063,2017987,9442147
6980643,6/14/2021,1331604,paid,1338430,2018878,5542952
6980369,6/14/2021,1277626,paid,1338156,2018035,8870706
6980831,6/14/2021,1163079,paid,1338618,2019546,7569974
6980053,6/14/2021,1084930,paid,1337840,2020211,9427079
6979903,6/14/2021,29758,waiting,1337690,2017177,7549722
6980198,6/14/2021,121959,paid,1337985,2019098,6275416
6980824,6/14/2021,1096204,paid,1338611,2017526,5900741
6980260,6/14/2021,383670,paid,1338047,2019092,3138719
6980315,6/14/2021,831402,cancel,1338102,2017603,9780417
6980346,6/14/2021,1056720,paid,1338133,2018032,2642488
6980258,6/14/2021,1131816,paid,1338045,2019334,9349087
6980819,6/14/2021,1055028,paid,1338606,2017354,4751449
6980178,6/14/2021,1170030,paid,1337965,2018916,3177349
6980400,6/14/2021,148973,paid,1338187,2019276,10097057
6980771,6/14/2021,1110936,paid,1338558,2019484,3912946
6980415,6/14/2021,1065896,paid,1338202,2017098,3368143
6980363,6/14/2021,336398,waiting,1338150,2019567,10077522
6980635,6/14/2021,1342560,cancel,1338422,2018670,9910251
6980564,6/14/2021,711246,paid,1338351,2018872,3046618
6980156,6/15/2021,570921,waiting,1337943,2019542,9024381
6980712,6/15/2021,136970,waiting,1338499,2018600,10177662
6980815,6/15/2021,157311,paid,1338602,2019524,4568852
6980257,6/15/2021,932017,waiting,1338044,2020790,4913650
6980228,6/15/2021,1198379,waiting,1338015,2019283,3892255
6980624,6/15/2021,1069700,paid,1338411,2017333,8468215
6980252,6/15/2021,963764,paid,1338039,2018970,4662203
6980397,6/15/2021,28424,waiting,1338184,2017663,3136269
6980260,6/15/2021,890883,paid,1338047,2020822,7900701
6979964,6/15/2021,1301568,paid,1337751,2018596,6801963
6980413,6/15/2021,918272,cancel,1338200,2018743,7571726
6980622,6/15/2021,309350,paid,1338409,2018106,3739581
6980099,6/15/2021,275614,cancel,1337886,2016979,8014060
6980773,6/15/2021,1333932,paid,1338560,2018187,4774504
6980012,6/15/2021,264936,paid,1337799,2018832,8331835
6980017,6/15/2021,1360180,waiting,1337804,2019125,3230078
6980465,6/15/2021,216864,paid,1338252,2018249,3263563
6979892,6/15/2021,580027,cancel,1337679,2019852,6083486
6980197,6/15/2021,806685,paid,1337984,2018831,6973984
6980087,6/15/2021,1161810,cancel,1337874,2019695,9329023
6980860,6/15/2021,790707,paid,1338647,2020116,6597487
6979937,6/15/2021,1188440,paid,1337724,2019907,2642941
6980151,6/15/2021,490280,waiting,1337938,2017769,7905448
6980134,6/15/2021,146680,cancel,1337921,2019895,3114454
6980674,6/15/2021,318389,paid,1338461,2018999,8731751
6980222,6/15/2021,1054584,paid,1338009,2017022,4329249
6979938,6/15/2021,1091450,paid,1337725,2019381,9535425
6980530,6/15/2021,130824,paid,1338317,2019076,8964618
6980245,6/15/2021,943306,paid,1338032,2018819,2826758
6980491,6/15/2021,1111656,paid,1338278,2017454,9021061
6980453,6/15/2021,273657,waiting,1338240,2018735,5822203
6980356,6/15/2021,1238412,paid,1338143,2018209,4544254
6980434,6/15/2021,29772,paid,1338221,2016924,5901439
6980219,6/15/2021,1095570,paid,1338006,2016954,8534706
6980820,6/15/2021,1091376,paid,1338607,2019201,10442713
6980605,6/15/2021,1062153,paid,1338392,2017418,6976495
6980513,6/15/2021,489720,waiting,1338300,2017811,2546257
6980878,6/15/2021,952748,waiting,1338665,2019676,9708784
6979976,6/15/2021,1116184,waiting,1337763,2017336,4532144
6980755,6/15/2021,812280,paid,1338542,2017599,9080321
6980368,6/15/2021,546653,paid,1338155,2020438,9538169
6980645,6/15/2021,1434700,waiting,1338432,2018835,6001065
6980033,6/15/2021,707760,paid,1337820,2020738,6945042
6980878,6/15/2021,667800,paid,1338665,2020319,9886940
6980096,6/15/2021,14433,paid,1337883,2019991,9556232
6980038,6/15/2021,101416,cancel,1337825,2020735,2566461
6980274,6/15/2021,691929,paid,1338061,2019994,4372507
6980062,6/15/2021,374972,paid,1337849,2017686,4672740
6980123,6/15/2021,662630,paid,1337910,2018655,3758775
6980114,6/15/2021,80958,paid,1337901,2018325,5411448
6979983,6/15/2021,89682,cancel,1337770,2020510,10124452
6980037,6/15/2021,1300026,paid,1337824,2019961,4827208
6980533,6/15/2021,1093050,cancel,1338320,2020853,6157500
6980512,6/15/2021,487340,paid,1338299,2019196,4124158
6980326,6/15/2021,1080411,paid,1338113,2020205,9334025
6980812,6/15/2021,1078721,paid,1338599,2017807,5435760
6980188,6/16/2021,280421,waiting,1337975,2020167,8139105
6980524,6/16/2021,207435,paid,1338311,2017786,3490230
6980041,6/16/2021,214050,paid,1337828,2019438,2556520
6980127,6/16/2021,189686,paid,1337914,2018736,9082507
6980249,6/16/2021,187292,cancel,1338036,2019361,9634372
6980357,6/16/2021,451671,paid,1338144,2018575,6980994
6980352,6/16/2021,552720,waiting,1338139,2017461,3591059
6980695,6/16/2021,957460,waiting,1338482,2018705,5028154
6980289,6/16/2021,28986,paid,1338076,2018209,3676326
6980078,6/16/2021,121158,cancel,1337865,2020473,3066263
6980169,6/16/2021,1293437,cancel,1337956,2019130,7978043
6980218,6/16/2021,353241,cancel,1338005,2019573,10443615
6980714,6/16/2021,55076,paid,1338501,2019611,7091518
6980063,6/16/2021,1054944,paid,1337850,2017330,5884477
6980017,6/16/2021,392661,waiting,1337804,2017026,9428289
6979883,6/16/2021,306999,paid,1337670,2020061,6120615
6980802,6/16/2021,658511,waiting,1338589,2019270,8261219
6979956,6/16/2021,41892,paid,1337743,2017951,4300447
6980152,6/16/2021,703734,paid,1337939,2020051,9437111
6980506,6/16/2021,209790,cancel,1338293,2019054,6832868
6980364,6/16/2021,1414075,paid,1338151,2020050,2560708
6980511,6/16/2021,781278,paid,1338298,2020872,7939074
6980653,6/16/2021,729768,paid,1338440,2020083,7556102
6980345,6/16/2021,1063454,cancel,1338132,2017896,4225784
6980584,6/16/2021,934248,paid,1338371,2017398,5372992
6980505,6/16/2021,1328684,paid,1338292,2019283,7602887
6980077,6/16/2021,922126,paid,1337864,2018497,9056743
6980344,6/16/2021,207704,paid,1338131,2019887,8197614
6980233,6/16/2021,418348,cancel,1338020,2016948,7863393
6980506,6/16/2021,594968,paid,1338293,2018983,8474428
6980684,6/16/2021,713734,paid,1338471,2018570,7427476
6980401,6/16/2021,477684,paid,1338188,2017310,5286341
6979958,6/16/2021,1072478,cancel,1337745,2019085,2915777
6980521,6/16/2021,1007928,paid,1338308,2017442,5369029
6980054,6/16/2021,908839,paid,1337841,2017454,2901848
6979880,6/16/2021,1011500,paid,1337667,2017154,4289542
6980044,6/16/2021,480777,paid,1337831,2017430,7577693
6980149,6/16/2021,708576,cancel,1337936,2018975,2960715
6980399,6/16/2021,713950,paid,1338186,2020601,6349422
6980330,6/16/2021,737154,paid,1338117,2018179,10347724
6980631,6/16/2021,767052,paid,1338418,2018242,6887503
6980216,6/16/2021,1375502,cancel,1338003,2020284,8375656
6980450,6/16/2021,266722,paid,1338237,2017382,8145410
6980820,6/16/2021,1287155,paid,1338607,2018021,8155577
6980296,6/16/2021,435424,cancel,1338083,2017022,8912241
6980352,6/16/2021,622726,cancel,1338139,2017470,8334391
6980433,6/16/2021,275140,paid,1338220,2019567,8318795
6980012,6/17/2021,1276842,paid,1337799,2017790,6863156
6980531,6/17/2021,129834,paid,1338318,2020278,6320364
6980371,6/17/2021,271060,paid,1338158,2017845,3508986
6979988,6/17/2021,520368,paid,1337775,2018031,7161272
6980355,6/17/2021,450144,paid,1338142,2020344,5471440
6980018,6/17/2021,1312245,paid,1337805,2018219,5153127
6980475,6/17/2021,621684,paid,1338262,2018715,3052999
6980855,6/17/2021,1224438,paid,1338642,2017103,8092325
6980794,6/17/2021,554033,paid,1338581,2020110,4187659
6980791,6/17/2021,197805,waiting,1338578,2018700,9215278
6980603,6/17/2021,942954,paid,1338390,2017968,7752185
6980240,6/17/2021,1338921,paid,1338027,2016961,8705468
6980057,6/17/2021,488040,paid,1337844,2019888,7703363
6980144,6/17/2021,685119,cancel,1337931,2020066,5586457
6980302,6/17/2021,764788,paid,1338089,2018757,8944782
6980814,6/17/2021,27824,paid,1338601,2019655,6654398
6980600,6/17/2021,884340,cancel,1338387,2018018,5597967
6979919,6/17/2021,1445300,waiting,1337706,2019388,6689504
6980144,6/17/2021,792612,paid,1337931,2018379,5228827
6980131,6/17/2021,119504,paid,1337918,2020771,4286619
6980223,6/17/2021,1202034,paid,1338010,2019088,4707218
6980807,6/17/2021,243036,paid,1338594,2017764,10143863
6980843,6/17/2021,345696,cancel,1338630,2017824,6179355
6980215,6/17/2021,1076250,cancel,1338002,2019064,8214971
6980379,6/17/2021,305279,paid,1338166,2020191,8607984
6980764,6/17/2021,721325,paid,1338551,2018833,7382408
6979905,6/17/2021,360126,waiting,1337692,2020510,7681313
6980611,6/17/2021,666954,paid,1338398,2018087,8452465
6980388,6/17/2021,119136,cancel,1338175,2018749,4635751
6980617,6/17/2021,343416,waiting,1338404,2018925,9492834
6979884,6/17/2021,528040,paid,1337671,2018954,8085835
6980826,6/17/2021,478975,paid,1338613,2020437,5789134
6979884,6/17/2021,520494,paid,1337671,2020219,6485809
6980737,6/17/2021,726954,waiting,1338524,2018962,7890680
6980616,6/17/2021,1481800,waiting,1338403,2018138,7562063
6980494,6/17/2021,649305,waiting,1338281,2017343,9328634
6980260,6/17/2021,178524,waiting,1338047,2018975,7198856
6979969,6/17/2021,554694,paid,1337756,2019776,8173893
6980510,6/17/2021,533710,paid,1338297,2018987,9168698
6980237,6/17/2021,777708,paid,1338024,2017743,5973693
6980663,6/17/2021,1468170,paid,1338450,2019856,6811010
6980580,6/17/2021,144020,paid,1338367,2019179,5895283
6980816,6/17/2021,328812,paid,1338603,2020435,9726715
6980845,6/17/2021,769602,cancel,1338632,2019525,6047506
6980029,6/17/2021,666270,waiting,1337816,2019732,8501581
6979942,6/17/2021,621135,cancel,1337729,2019582,3452841
6980364,6/17/2021,860992,paid,1338151,2018024,7433017
6980712,6/17/2021,237592,cancel,1338499,2018973,8441566
6980061,6/17/2021,1093425,waiting,1337848,2018564,7134581
6980702,6/17/2021,449664,paid,1338489,2018546,7285047
6979954,6/17/2021,519916,paid,1337741,2017093,8075975
6980081,6/17/2021,1199920,paid,1337868,2019018,7770212
6980381,6/17/2021,1024170,paid,1338168,2019567,5836472
6980691,6/17/2021,540831,paid,1338478,2019389,5413204
6980394,6/17/2021,873558,paid,1338181,2020027,7622546
6980490,6/18/2021,1289210,waiting,1338277,2018894,3984280
6980406,6/18/2021,980232,cancel,1338193,2020247,5270099
6980183,6/18/2021,789660,paid,1337970,2019062,8066065
6980388,6/18/2021,840420,paid,1338175,2018749,8359737
6980063,6/18/2021,172900,paid,1337850,2020503,2934194
6980001,6/18/2021,958080,paid,1337788,2017093,5379807
6980827,6/18/2021,1346618,cancel,1338614,2018648,3227924
6980840,6/18/2021,1218765,waiting,1338627,2018880,9398480
6980446,6/18/2021,1042790,waiting,1338233,2019691,5234608
6980696,6/18/2021,584980,paid,1338483,2019959,9069134
6980172,6/18/2021,946152,paid,1337959,2018088,3290407
6980344,6/18/2021,267372,paid,1338131,2018108,7030926
6980143,6/18/2021,553720,paid,1337930,2017314,6098517
6979955,6/18/2021,941957,cancel,1337742,2018804,8956907
6980732,6/18/2021,916292,waiting,1338519,2019390,4494986
6980815,6/18/2021,672639,paid,1338602,2017831,2787960
6980505,6/18/2021,68415,paid,1338292,2019491,7677945
6980065,6/18/2021,863720,paid,1337852,2020307,7190808
6979972,6/18/2021,1234455,paid,1337759,2018622,6079655
6980069,6/18/2021,1050973,paid,1337856,2017369,8491836
6980758,6/18/2021,181584,paid,1338545,2017242,4987312
6979886,6/18/2021,431830,paid,1337673,2017941,4172680
6980861,6/18/2021,566579,paid,1338648,2017569,3477419
6980811,6/18/2021,1312146,cancel,1338598,2017929,9253061
6980569,6/18/2021,672400,paid,1338356,2019845,4241844
6979947,6/18/2021,899520,paid,1337734,2018253,5430720
6980323,6/18/2021,828352,cancel,1338110,2020014,7901623
6980673,6/18/2021,1183424,cancel,1338460,2020190,3049536
6979982,6/18/2021,795180,waiting,1337769,2018616,7152776
6980530,6/18/2021,381420,paid,1338317,2020866,8151119
6980242,6/18/2021,211968,waiting,1338029,2020053,5179136
6980735,6/18/2021,1306096,paid,1338522,2017651,6241300
6980418,6/18/2021,318428,paid,1338205,2017811,8965764
6980796,6/18/2021,956894,waiting,1338583,2017822,6608964
6980601,6/18/2021,55384,paid,1338388,2017844,9552647
6980034,6/18/2021,867890,cancel,1337821,2017945,6987582
6980351,6/18/2021,978450,paid,1338138,2019567,4025050
6980605,6/18/2021,813395,paid,1338392,2018185,3591375
6980468,6/18/2021,960310,paid,1338255,2019446,4854485
6980153,6/18/2021,1331200,paid,1337940,2017541,10045945
6979964,6/18/2021,71325,waiting,1337751,2019019,9403479
6980522,6/18/2021,1363400,cancel,1338309,2017914,4550781
6979898,6/18/2021,1110960,waiting,1337685,2017851,6476553
6980013,6/18/2021,1312584,paid,1337800,2019485,7812121
6980261,6/18/2021,942402,paid,1338048,2020714,3263050
6980582,6/18/2021,255132,paid,1338369,2019749,10427429
6980641,6/18/2021,42171,waiting,1338428,2017480,7750115
6980022,6/18/2021,1157166,paid,1337809,2020728,7651875
6980245,6/18/2021,995955,paid,1338032,2019750,6593350
6980789,6/18/2021,1320480,waiting,1338576,2020593,4177098
6980641,6/18/2021,1011634,cancel,1338428,2019264,8934831
6979958,6/18/2021,172908,paid,1337745,2020176,7570896
6980152,6/18/2021,881342,waiting,1337939,2018691,3381719
6980226,6/18/2021,1086239,waiting,1338013,2018940,5206400
6979923,6/18/2021,847600,waiting,1337710,2018669,3959116
6980502,6/18/2021,359112,waiting,1338289,2016925,8291893
6980427,6/18/2021,548744,waiting,1338214,2019823,8745004
6979887,6/19/2021,722337,waiting,1337674,2016898,2873545
6980207,6/19/2021,250230,waiting,1337994,2018410,9197820
6980577,6/19/2021,352782,paid,1338364,2017207,9410561
6979947,6/19/2021,1386970,cancel,1337734,2019612,6113040
6979955,6/19/2021,1298400,paid,1337742,2017540,7464987
6980027,6/19/2021,783702,paid,1337814,2017977,9891430
6980492,6/19/2021,1333800,paid,1338279,2020530,8352648
6980820,6/19/2021,497556,waiting,1338607,2019201,6384207
6980336,6/19/2021,769010,waiting,1338123,2020530,2910828
6979900,6/19/2021,1124318,paid,1337687,2017609,2994613
6980024,6/19/2021,260500,paid,1337811,2016900,4881856
6980534,6/19/2021,1225624,waiting,1338321,2019264,3851595
6980812,6/19/2021,1333584,waiting,1338599,2020370,5445731
6980833,6/19/2021,822402,paid,1338620,2020259,9232109
6980769,6/19/2021,251100,waiting,1338556,2019420,9054951
6979949,6/19/2021,575862,paid,1337736,2017517,7554376
6980706,6/19/2021,362583,cancel,1338493,2020135,10224152
6980059,6/19/2021,275730,paid,1337846,2018958,9018709
6980435,6/19/2021,1130800,paid,1338222,2017946,8397224
6980686,6/19/2021,844512,paid,1338473,2018910,7658769
6980875,6/19/2021,1213875,paid,1338662,2020495,8152571
6980546,6/19/2021,406710,waiting,1338333,2017148,6002202
6980276,6/19/2021,387296,waiting,1338063,2019902,5234943
6979982,6/19/2021,798034,cancel,1337769,2016915,3070538
6980268,6/19/2021,832576,cancel,1338055,2018177,2722432
6980099,6/19/2021,1421632,waiting,1337886,2017108,8659668
6980180,6/19/2021,730296,paid,1337967,2017344,10402533
6980720,6/19/2021,171264,cancel,1338507,2018791,5241837
6980169,6/19/2021,130950,paid,1337956,2018785,3013481
6980878,6/19/2021,1321076,cancel,1338665,2020254,6467221
6980216,6/19/2021,843885,paid,1338003,2018230,2575859
6980250,6/19/2021,259794,paid,1338037,2019763,3979667
6980409,6/19/2021,213750,paid,1338196,2019613,8906887
6979934,6/19/2021,1143242,paid,1337721,2017383,7245984
6980317,6/19/2021,336750,waiting,1338104,2019620,6942589
6980354,6/19/2021,573835,waiting,1338141,2018615,4589549
6980187,6/19/2021,296846,waiting,1337974,2020126,9246112
6980377,6/19/2021,133218,cancel,1338164,2017376,2625479
6980708,6/19/2021,651406,paid,1338495,2019580,5237197
6980665,6/19/2021,1342924,paid,1338452,2017331,8868188
6979898,6/19/2021,13184,waiting,1337685,2017929,9373305
6980141,6/19/2021,565152,waiting,1337928,2017499,9234805
6980515,6/19/2021,869337,paid,1338302,2017531,8155557
6980768,6/19/2021,1223376,waiting,1338555,2019592,7679667
6980478,6/19/2021,128952,cancel,1338265,2017793,6100975
6979924,6/19/2021,360558,waiting,1337711,2020615,4668272
6979911,6/19/2021,657316,paid,1337698,2019024,8713987
6980774,6/19/2021,977724,cancel,1338561,2017347,6559924
6980650,6/19/2021,257773,paid,1338437,2018994,9065085
6980286,6/19/2021,220995,cancel,1338073,2020651,8128508
6980749,6/19/2021,630122,paid,1338536,2019271,3851837
6980741,6/19/2021,667575,paid,1338528,2017578,4577174
6980606,6/19/2021,1203725,waiting,1338393,2019521,4922381
6980635,6/19/2021,415660,waiting,1338422,2017300,6012053
6980612,6/19/2021,761238,paid,1338399,2019945,8550865
6979904,6/19/2021,240346,waiting,1337691,2018833,8853052
6980411,6/19/2021,1210518,waiting,1338198,2019045,4452332
6980562,6/20/2021,601019,cancel,1338349,2018731,10035900
6980274,6/20/2021,523355,cancel,1338061,2017935,5027290
6980758,6/20/2021,27204,paid,1338545,2020451,2977120
6980219,6/20/2021,1281510,waiting,1338006,2016954,4403904
6980851,6/20/2021,927927,waiting,1338638,2019030,2513798
6980538,6/20/2021,1326675,cancel,1338325,2018774,5485404
6979892,6/20/2021,654500,paid,1337679,2017922,9897987
6980718,6/20/2021,986930,paid,1338505,2019579,7226787
6980314,6/20/2021,416469,cancel,1338101,2017433,2846386
6980356,6/20/2021,850374,paid,1338143,2019343,7489869
6979985,6/20/2021,921942,paid,1337772,2020535,4687879
6980426,6/20/2021,507714,waiting,1338213,2019764,6593195
6980728,6/20/2021,692692,paid,1338515,2018819,4918826
6980403,6/20/2021,196000,paid,1338190,2017984,3020761
6980173,6/20/2021,1339520,waiting,1337960,2020202,5172014
6980384,6/20/2021,1068633,paid,1338171,2017072,9440361
6980143,6/20/2021,1143072,paid,1337930,2019757,7624479
6980474,6/20/2021,172560,paid,1338261,2018516,4392138
6980657,6/20/2021,196425,waiting,1338444,2018559,3514361
6980387,6/20/2021,1055680,paid,1338174,2017551,9146902
6980521,6/20/2021,574772,paid,1338308,2018373,10029056
6980878,6/20/2021,575016,cancel,1338665,2020464,3715505
6980483,6/20/2021,450272,waiting,1338270,2017839,8860919
6980165,6/20/2021,1432172,paid,1337952,2018224,4499644
6980627,6/20/2021,910404,paid,1338414,2019501,9563057
6980460,6/20/2021,375867,paid,1338247,2017056,3895627
6980634,6/20/2021,892416,paid,1338421,2018189,9700733
6980772,6/20/2021,629993,paid,1338559,2018770,3395837
6980434,6/20/2021,708785,waiting,1338221,2019638,5046183
6980430,6/20/2021,587356,paid,1338217,2018251,3804875
6980732,6/20/2021,343320,paid,1338519,2017324,5958311
6980822,6/20/2021,1106226,cancel,1338609,2019335,7453178
6980816,6/20/2021,140640,cancel,1338603,2019805,5381270
6980482,6/20/2021,795623,waiting,1338269,2020867,6294916
6980723,6/20/2021,1264718,paid,1338510,2019750,9721615
6980629,6/20/2021,424415,waiting,1338416,2020014,4532787
6980172,6/20/2021,750695,paid,1337959,2018654,4815190
6980444,6/20/2021,87840,paid,1338231,2016881,4087187
6979921,6/20/2021,338123,paid,1337708,2019954,9816505
6980381,6/20/2021,1108536,paid,1338168,2019843,3758169
6980177,6/20/2021,104608,cancel,1337964,2019691,8491569
6980198,6/20/2021,1417752,waiting,1337985,2020333,4677789
6980073,6/20/2021,864540,paid,1337860,2020571,5043773
6980396,6/20/2021,1229228,paid,1338183,2017912,4682260
6980693,6/20/2021,417750,paid,1338480,2019913,2611242
6980674,6/20/2021,1085204,paid,1338461,2017966,6021851
6979880,6/20/2021,367458,cancel,1337667,2020002,7127485
6980667,6/20/2021,642870,cancel,1338454,2019612,6320128
6980852,6/20/2021,239819,cancel,1338639,2019471,3685986
6979944,6/20/2021,616545,waiting,1337731,2018520,6081889
6980665,6/20/2021,1040810,waiting,1338452,2017897,7586007
6980701,6/20/2021,1026010,waiting,1338488,2018587,3717591
6980148,6/20/2021,925784,cancel,1337935,2017359,6422629
6980070,6/20/2021,304359,paid,1337857,2018494,2570731
6980652,6/21/2021,822192,waiting,1338439,2018813,4629697
6980022,6/21/2021,785142,paid,1337809,2019099,8415486
6980580,6/21/2021,1336005,paid,1338367,2020303,6502592
6980172,6/21/2021,777315,cancel,1337959,2019787,3722908
6980706,6/21/2021,677396,cancel,1338493,2019142,7039972
6980661,6/21/2021,1225476,paid,1338448,2019306,4619556
6980437,6/21/2021,400464,paid,1338224,2018479,7228729
6980144,6/21/2021,578214,paid,1337931,2017958,4519519
6980225,6/21/2021,774242,cancel,1338012,2019396,7822507
6979947,6/21/2021,398866,cancel,1337734,2016941,5869980
6980842,6/21/2021,926118,cancel,1338629,2020179,6555360
6980340,6/21/2021,989700,paid,1338127,2020255,3066182
6980036,6/21/2021,726220,cancel,1337823,2020805,7288151
6980133,6/21/2021,680901,paid,1337920,2018791,4507184
6980424,6/21/2021,1233056,cancel,1338211,2019242,8075864
6980303,6/21/2021,322176,waiting,1338090,2020523,9835577
6980628,6/21/2021,1151535,cancel,1338415,2018826,3844915
6980649,6/21/2021,81714,paid,1338436,2017740,8520989
6980338,6/21/2021,424096,paid,1338125,2020764,4929353
6980062,6/21/2021,987325,paid,1337849,2017051,8621820
6980330,6/21/2021,14324,paid,1338117,2019460,2672322
6980860,6/21/2021,703098,cancel,1338647,2020513,4472397
6980395,6/21/2021,1006354,waiting,1338182,2017743,5135339
6979966,6/21/2021,832029,paid,1337753,2020458,3686085
6980422,6/21/2021,143250,cancel,1338209,2020582,4718544
6980248,6/21/2021,145134,cancel,1338035,2018799,6056595
6980407,6/21/2021,375003,waiting,1338194,2019854,7301454
6980321,6/21/2021,1001810,paid,1338108,2018692,8561522
6980691,6/21/2021,1164640,paid,1338478,2017392,9179763
6980709,6/21/2021,885794,waiting,1338496,2019574,10276935
6979994,6/21/2021,98056,waiting,1337781,2020735,2837684
6980834,6/21/2021,214815,paid,1338621,2018706,8243101
6980267,6/21/2021,682227,paid,1338054,2019278,7672310
6980064,6/21/2021,639107,cancel,1337851,2020154,10120111
6980098,6/21/2021,1296000,cancel,1337885,2017938,8585431
6980714,6/21/2021,1134486,paid,1338501,2020087,5271116
6979919,6/21/2021,663800,waiting,1337706,2018755,4704988
6980694,6/21/2021,729150,paid,1338481,2018453,4441180
6980851,6/21/2021,800198,paid,1338638,2020617,5497512
6980607,6/21/2021,587325,paid,1338394,2020488,9513021
6980102,6/21/2021,927102,cancel,1337889,2020859,2539708
6980644,6/21/2021,866114,paid,1338431,2017572,6550810
6980508,6/21/2021,892440,paid,1338295,2017155,8262122
6980265,6/21/2021,1026333,paid,1338052,2018744,4214059
6980442,6/21/2021,1146064,waiting,1338229,2019897,8792805
6980166,6/21/2021,673886,paid,1337953,2019520,6960775
6980830,6/21/2021,1273152,waiting,1338617,2020455,9891554
6980047,6/21/2021,463543,paid,1337834,2018884,7771231
6980387,6/21/2021,1110725,cancel,1338174,2017944,9337571
6980797,6/21/2021,289640,paid,1338584,2016907,9954199
6980497,6/21/2021,29450,cancel,1338284,2018077,8332736
6980836,6/21/2021,915705,paid,1338623,2016936,7109031
6980714,6/21/2021,1061947,waiting,1338501,2020691,4178080
6980712,6/21/2021,1179898,paid,1338499,2017291,6647450
6980509,6/21/2021,318528,paid,1338296,2020840,9497551
6980635,6/21/2021,1008342,waiting,1338422,2017799,6750921
6980579,6/21/2021,527202,paid,1338366,2018567,5479403
6980189,6/21/2021,239768,waiting,1337976,2017425,5654457
6980342,6/21/2021,100716,waiting,1338129,2018591,9556834
6980656,6/21/2021,812580,paid,1338443,2018018,6912767
6980369,6/21/2021,1212180,paid,1338156,2017865,9879322
6980169,6/22/2021,1046611,paid,1337956,2018318,9723560
6980793,6/22/2021,1090017,paid,1338580,2017900,8782518
6980237,6/22/2021,1191708,waiting,1338024,2019704,6935002
6980458,6/22/2021,1240248,cancel,1338245,2019273,5996316
6980024,6/22/2021,710976,waiting,1337811,2018751,5736234
6980324,6/22/2021,689053,paid,1338111,2017097,4211292
6980225,6/22/2021,1133730,paid,1338012,2018835,8182070
6980630,6/22/2021,398373,paid,1338417,2017754,8500193
6980453,6/22/2021,748332,waiting,1338240,2017703,9837419
6980733,6/22/2021,973008,waiting,1338520,2018809,6050934
6980832,6/22/2021,686274,cancel,1338619,2019091,8745106
6980489,6/22/2021,1113252,cancel,1338276,2016986,3690823
6980220,6/22/2021,293150,paid,1338007,2017873,5095458
6980610,6/22/2021,277457,waiting,1338397,2019080,8432612
6980085,6/22/2021,1219131,paid,1337872,2016983,2994688
6980763,6/22/2021,1143325,paid,1338550,2019983,10419136
6980189,6/22/2021,436050,waiting,1337976,2019472,8382347
6980683,6/22/2021,917700,paid,1338470,2019730,10126505
6980761,6/22/2021,1274202,paid,1338548,2019137,7685227
6980243,6/22/2021,698222,paid,1338030,2019743,4611324
6980282,6/22/2021,900787,paid,1338069,2016989,3039250
6979885,6/22/2021,1234800,cancel,1337672,2018573,2817347
6980725,6/22/2021,876078,paid,1338512,2018956,7106713
6980548,6/22/2021,506345,paid,1338335,2020340,3953518
6980854,6/22/2021,602096,waiting,1338641,2020505,9924207
6980789,6/22/2021,1087119,cancel,1338576,2018543,5747487
6980724,6/22/2021,335317,paid,1338511,2016990,5593981
6980006,6/22/2021,123228,paid,1337793,2019445,7388922
6980518,6/22/2021,1358800,paid,1338305,2019572,10443821
6980837,6/22/2021,293260,paid,1338624,2020232,9861893
6980125,6/22/2021,1019232,cancel,1337912,2017332,4743677
6979991,6/22/2021,428997,paid,1337778,2017844,3766089
6980120,6/22/2021,751688,cancel,1337907,2017835,2861079
6980073,6/22/2021,832200,waiting,1337860,2020000,4333341
6980490,6/22/2021,759880,cancel,1338277,2017786,10137384
6979951,6/22/2021,126855,paid,1337738,2019048,7325657
6980130,6/22/2021,1162874,paid,1337917,2019772,8294091
6980630,6/22/2021,257317,paid,1338417,2017438,6535091
6980783,6/22/2021,72915,waiting,1338570,2019216,10385596
6980029,6/22/2021,157410,paid,1337816,2019176,7361119
6980861,6/22/2021,198982,paid,1338648,2019023,4339600
6980863,6/22/2021,57024,waiting,1338650,2019725,2780187
6980504,6/22/2021,83286,paid,1338291,2017169,6528292
6980682,6/22/2021,674191,waiting,1338469,2016970,9326855
6980067,6/22/2021,538156,paid,1337854,2019323,2747964
6980552,6/22/2021,1112399,paid,1338339,2020691,7410823
6980136,6/22/2021,26452,waiting,1337923,2017019,10473992
6980315,6/22/2021,773604,paid,1338102,2018684,6136068
6980833,6/22/2021,69730,paid,1338620,2018955,5236990
6980416,6/22/2021,1045200,waiting,1338203,2020361,4169190
6979907,6/22/2021,1124170,cancel,1337694,2020789,4460954
6980207,6/22/2021,956475,paid,1337994,2017878,5557646
6979966,6/22/2021,113808,paid,1337753,2020458,4481820
6980113,6/22/2021,1217846,cancel,1337900,2018201,4622215
6980456,6/22/2021,188804,paid,1338243,2017543,8185791
6980316,6/22/2021,1299078,paid,1338103,2017494,9619789
6979944,6/22/2021,1404960,paid,1337731,2020629,6254331
6980013,6/22/2021,1415500,cancel,1337800,2016927,9649067
6980734,6/22/2021,606354,cancel,1338521,2019106,8971087
6980125,6/22/2021,291522,paid,1337912,2017332,7800474
6980179,6/22/2021,42396,cancel,1337966,2017465,3424535
6979952,6/22/2021,72095,cancel,1337739,2020359,8452879
